33.582	-112.24
33.604	-112.11
33.461	-112.07
33.392	-112.09
33.713	-112.2
33.608	-112.48
33.51	-112.1
33.552	-112.13
33.492	-111.93
33.379	-111.81
33.514	-111.89
33.48	-112.08
33.469	-112.39
33.617	-111.93
33.305	-111.9
33.599	-111.98
33.35	-111.93
33.567	-112.12
33.318	-111.96
33.824	-111.92
33.52	-111.55
33.494	-111.92
33.58	-112.12
33.582	-111.88
33.78	-111.93
33.625	-111.93
33.539	-111.96
33.657	-112.18
33.285	-111.72
33.466	-111.92
33.408	-111.95
32.948	-112.71
33.503	-112.07
33.699	-112.1
33.599	-111.98
33.494	-111.92
33.333	-111.98
33.713	-112.11
33.59	-111.81
33.306	-111.9
33.393	-111.94
33.642	-112.23
33.597	-112.12
33.424	-111.74
33.568	-112.1
33.462	-112.34
33.379	-111.78
33.503	-111.93
33.638	-112.15
33.335	-111.96
33.509	-112.07
33.51	-112.1
33.509	-112.04
33.408	-111.74
33.531	-112.01
33.45	-112.07
33.281	-111.8
33.798	-111.98
33.334	-111.81
33.611	-112.15
33.629	-111.91
33.509	-112.03
33.423	-111.95
33.438	-112.02
33.638	-112.21
33.638	-112.38
33.395	-111.91
33.64	-112.07
33.638	-112.19
33.639	-112.22
33.487	-111.91
33.64	-112.02
33.255	-111.64
33.634	-111.91
33.627	-111.93
33.713	-112.11
33.629	-111.89
33.439	-111.93
33.378	-112.17
33.48	-111.91
33.337	-111.86
33.334	-111.85
33.448	-112.1
33.317	-112.01
33.305	-112.05
33.517	-112.1
33.452	-112.11
33.406	-111.77
33.597	-112.12
33.503	-111.93
33.475	-111.93
33.347	-111.96
33.567	-112.07
33.43	-111.87
33.442	-112.07
33.677	-111.92
33.51	-112.03
33.502	-112
33.429	-111.91
33.383	-111.86
33.45	-112.34
33.466	-112.08
33.438	-112.02
33.393	-111.79
33.48	-112.08
33.752	-111.99
33.379	-111.79
33.491	-112.08
33.386	-112.07
33.64	-112.35
33.393	-111.86
33.524	-112.12
33.684	-112.08
33.335	-111.96
33.321	-111.98
33.379	-111.93
33.465	-112.02
33.407	-111.87
33.623	-111.87
33.425	-111.94
33.5	-111.92
33.571	-112.09
33.508	-112.04
33.313	-111.97
33.408	-111.89
33.337	-111.86
33.304	-111.95
33.435	-111.87
33.336	-111.79
33.556	-111.9
33.308	-111.98
33.713	-112.11
33.314	-111.86
33.655	-112.15
33.508	-112.05
33.577	-111.93
33.639	-111.98
33.514	-112.07
33.495	-111.99
33.35	-111.88
33.587	-111.84
33.393	-111.91
33.511	-112.06
33.708	-112.27
33.434	-112
33.653	-112.18
33.393	-111.82
33.511	-112.13
33.495	-112.06
33.51	-111.91
33.641	-112.08
33.426	-111.94
33.751	-112.2
33.503	-111.93
33.625	-111.93
33.582	-112.13
33.452	-112.34
33.423	-111.86
33.314	-111.84
33.459	-112.07
33.538	-112.15
33.262	-111.86
33.332	-111.91
33.656	-112.06
33.408	-111.95
33.308	-111.74
33.639	-112.2
33.628	-111.89
33.568	-112.06
33.391	-111.91
33.318	-111.83
33.335	-111.94
33.554	-112.1
33.451	-112.39
33.395	-111.69
33.391	-111.86
33.389	-111.86
33.63	-112.38
33.639	-112.42
33.465	-111.98
33.64	-112.36
33.363	-111.91
33.646	-111.92
33.642	-111.98
33.464	-112.1
33.524	-111.9
33.646	-111.92
33.302	-111.84
33.624	-111.93
33.587	-111.84
32.879	-111.72
33.679	-111.97
33.506	-112.04
33.348	-111.76
33.305	-111.76
33.489	-111.93
33.64	-112
33.306	-111.88
33.508	-111.93
33.301	-111.9
33.495	-111.91
33.472	-112.39
33.711	-112.2
33.328	-111.88
33.394	-111.84
33.582	-111.93
33.655	-112.06
33.539	-111.87
33.321	-111.79
33.509	-112.04
33.436	-112
33.636	-112.27
33.31	-112.04
33.495	-112.02
33.48	-112.08
33.305	-112
33.416	-111.57
33.388	-111.83
33.493	-112.38
33.492	-111.93
33.495	-111.92
33.713	-112.11
33.385	-111.96
33.39	-111.86
33.261	-111.86
33.336	-111.85
33.451	-112.36
33.392	-112.07
33.48	-112.15
33.505	-111.99
33.611	-111.98
33.415	-111.84
33.481	-111.91
33.631	-112.34
33.5	-111.92
33.349	-111.88
33.334	-111.76
33.684	-112.1
33.45	-112.07
33.488	-112.08
33.6	-111.99
33.37	-112.58
33.587	-112.12
33.627	-111.88
33.674	-112.03
33.663	-112.03
33.319	-111.98
33.495	-112.17
33.625	-111.98
33.357	-111.93
33.742	-111.98
33.336	-111.83
33.448	-112.07
33.678	-111.98
33.422	-111.87
33.465	-112.27
33.337	-111.88
33.568	-112.14
33.428	-111.94
33.317	-111.97
33.624	-112.42
33.304	-111.84
33.454	-111.93
33.457	-112.09
33.337	-111.86
33.32	-111.9
33.525	-112.06
33.294	-111.77
33.055	-112.04
33.641	-112.1
33.441	-112.07
33.473	-111.93
33.599	-111.98
33.378	-112.03
33.503	-111.93
33.46	-112.06
33.501	-111.92
33.667	-112.12
33.626	-111.92
33.439	-112.56
33.282	-111.79
33.415	-111.83
33.643	-111.9
33.622	-111.9
33.511	-112.08
33.433	-111.84
33.539	-112.18
33.344	-112.52
33.299	-111.89
33.376	-111.86
33.481	-112.11
33.663	-112.19
33.64	-112.05
33.495	-112
33.379	-111.93
33.495	-112.06
33.26	-111.86
33.623	-111.92
33.481	-111.93
33.388	-111.79
33.384	-111.75
33.865	-112.11
33.463	-112.36
33.307	-111.89
33.349	-111.93
33.639	-111.98
33.474	-112.06
33.413	-111.88
33.459	-112.07
33.536	-112.26
33.44	-112.03
33.64	-112.12
33.463	-112.36
33.498	-111.93
33.413	-111.91
33.446	-111.92
33.583	-111.89
33.376	-111.84
33.474	-112.06
33.51	-112.03
33.408	-111.92
33.39	-111.85
33.429	-111.96
33.25	-111.84
33.244	-111.71
33.493	-112.29
33.63	-111.91
33.53	-112.01
33.379	-111.84
33.711	-112.28
33.711	-112.2
33.638	-112.27
33.449	-112.07
33.541	-112.18
33.582	-111.92
33.487	-112.07
33.634	-112.38
33.482	-111.93
33.495	-111.98
33.594	-112.1
33.363	-111.79
33.516	-112.34
33.58	-111.93
33.486	-112.36
33.597	-112.01
33.392	-112.13
33.57	-111.89
33.299	-111.9
33.435	-112.09
33.553	-112.15
33.532	-112.01
33.331	-111.98
33.414	-111.94
33.44	-111.93
33.415	-111.87
33.51	-112.02
33.667	-112.21
33.48	-111.99
33.634	-111.89
33.335	-111.88
33.493	-111.93
33.422	-111.94
33.584	-112.27
33.503	-111.93
33.509	-112.06
33.335	-111.84
33.067	-112.05
33.425	-112.07
33.612	-112.24
33.583	-111.98
33.236	-111.79
33.455	-112.07
33.454	-111.93
33.511	-111.99
33.495	-112
33.528	-112.06
33.434	-111.93
33.424	-111.94
33.501	-111.93
33.608	-112.36
33.552	-112.27
33.509	-112
33.466	-112.08
33.781	-111.92
33.393	-111.91
33.305	-111.97
33.451	-112.16
33.538	-111.89
33.517	-112.07
33.247	-111.84
33.51	-112.1
33.435	-111.92
33.378	-111.93
33.506	-112.07
33.504	-111.99
33.61	-112.24
33.52	-112.1
33.51	-112.11
33.28	-111.8
33.415	-111.92
33.57	-111.89
33.583	-111.9
33.451	-112.01
33.646	-111.92
33.61	-112.13
33.45	-112.07
33.538	-111.91
33.496	-111.92
33.461	-112.07
33.336	-111.88
33.969	-112.73
32.88	-111.74
32.881	-111.85
33.62	-111.87
33.587	-111.84
33.477	-111.93
33.391	-111.86
33.538	-111.89
33.539	-111.92
33.391	-111.93
33.588	-111.98
33.262	-111.86
33.378	-111.75
